DateTime,surface_height
2019-05-24,NA
2019-05-25,NA
2019-05-26,NA
2019-05-27,NA
2019-05-28,NA
2019-05-29,NA
2019-05-30,NA
2019-05-31,NA
2019-06-01,NA
2019-06-02,NA
2019-06-03,NA
2019-06-04,NA
2019-06-05,NA
2019-06-06,NA
2019-06-07,NA
2019-06-08,NA
2019-06-09,NA
2019-06-10,NA
2019-06-11,NA
2019-06-12,NA
2019-06-13,NA
2019-06-14,NA
2019-06-15,NA
2019-06-16,NA
2019-06-17,NA
2019-06-18,NA
2019-06-19,NA
2019-06-20,NA
2019-06-21,NA
2019-06-22,NA
2019-06-23,NA
2019-06-24,NA
2019-06-25,NA
2019-06-26,NA
2019-06-27,NA
2019-06-28,NA
2019-06-29,NA
2019-06-30,NA
2019-07-01,NA
2019-07-02,NA
2019-07-03,NA
2019-07-04,NA
2019-07-05,NA
2019-07-06,NA
2019-07-07,NA
2019-07-08,NA
2019-07-09,NA
2019-07-10,NA
2019-07-11,NA
2019-07-12,NA
2019-07-13,NA
2019-07-14,NA
2019-07-15,NA
2019-07-16,NA
2019-07-17,NA
2019-07-18,7.674687500000001
2019-07-19,7.669687500000002
2019-07-20,7.662187500000002
2019-07-21,7.65625
2019-07-22,7.651562500000001
2019-07-23,7.645416666666666
2019-07-24,7.641458333333333
2019-07-25,7.651875
2019-07-26,7.64875
2019-07-27,7.645416666666666
2019-07-28,7.640000000000001
2019-07-29,7.631145833333335
2019-07-30,7.626041666666669
2019-07-31,7.619479166666668
2019-08-01,7.609999999999999
2019-08-02,7.609999999999999
2019-08-03,7.603333333333335
2019-08-04,7.598020833333333
2019-08-05,7.59
2019-08-06,7.586874999999999
2019-08-07,7.591250000000002
2019-08-08,7.594270833333333
2019-08-09,7.588020833333335
2019-08-10,7.580000000000002
2019-08-11,7.571145833333333
2019-08-12,7.57
2019-08-13,7.567708333333332
2019-08-14,7.559999999999999
2019-08-15,NA
2019-08-16,7.558645833333333
2019-08-17,7.573229166666668
2019-08-18,7.580000000000002
2019-08-19,7.580000000000002
2019-08-20,7.580000000000002
2019-08-21,7.575312500000003
2019-08-22,7.572916666666668
2019-08-23,7.57
2019-08-24,7.560416666666669
2019-08-25,7.556875000000002
2019-08-26,7.559687499999999
2019-08-27,7.560833333333335
2019-08-28,7.558333333333334
2019-08-29,7.550000000000001
2019-08-30,7.546770833333333
2019-08-31,7.567395833333332
2019-09-01,7.561250000000001
2019-09-02,7.565000000000001
2019-09-03,7.563020833333333
2019-09-04,7.572083333333335
2019-09-05,7.577708333333334
2019-09-06,7.57
2019-09-07,7.562604166666667
2019-09-08,7.557916666666667
2019-09-09,7.550000000000001
2019-09-10,7.541875000000001
2019-09-11,7.536562500000002
2019-09-12,7.529270833333335
2019-09-13,7.52
2019-09-14,7.513437500000002
2019-09-15,7.509687500000002
2019-09-16,7.5
2019-09-17,7.496145833333333
2019-09-18,7.488750000000003
2019-09-19,7.48
2019-09-20,7.471875000000001
2019-09-21,7.466666666666669
2019-09-22,7.458333333333336
2019-09-23,7.449999999999999
2019-09-24,7.442187500000003
2019-09-25,7.438020833333333
2019-09-26,7.43
2019-09-27,7.4253125
2019-09-28,7.420000000000002
2019-09-29,7.410625
2019-09-30,7.408020833333335
2019-10-01,7.400000000000002
2019-10-02,7.3940625
2019-10-03,7.389166666666668
2019-10-04,7.379999999999999
2019-10-05,7.376354166666669
2019-10-06,7.370000000000001
2019-10-07,NA
2019-10-08,NA
2019-10-09,NA
2019-10-10,NA
2019-10-11,NA
2019-10-12,NA
2019-10-13,NA
2019-10-14,NA
2019-10-15,NA
2019-10-16,NA
2019-10-17,NA
2019-10-18,NA
2019-10-19,NA
2019-10-20,NA
2019-10-21,NA
2019-10-22,NA
2019-10-23,7.3315625
2019-10-24,7.322708333333335
2019-10-25,7.319895833333334
2019-10-26,7.311354166666668
2019-10-27,7.315104166666668
2019-10-28,7.309999999999999
2019-10-29,7.309999999999999
2019-10-30,7.301979166666669
2019-10-31,7.300000000000001
2019-11-01,7.293125
2019-11-02,7.283333333333335
2019-11-03,7.276458333333334
2019-11-04,7.27
2019-11-05,7.264687500000001
2019-11-06,7.260000000000002
2019-11-07,7.259270833333336
2019-11-08,7.25
2019-11-09,7.253020833333334
2019-11-10,7.249062500000001
2019-11-11,7.240000000000002
2019-11-12,7.239895833333335
2019-11-13,7.230625
2019-11-14,7.220625000000002
2019-11-15,7.236562500000002
2019-11-16,7.25
2019-11-17,7.243437500000002
2019-11-18,7.240000000000002
2019-11-19,7.2340625
2019-11-20,NA
2019-11-21,NA
2019-11-22,7.224895833333335
2019-11-23,7.218854166666667
2019-11-24,7.223229166666666
2019-11-25,7.222083333333334
2019-11-26,7.215833333333332
2019-11-27,7.210833333333333
2019-11-28,7.208020833333336
2019-11-29,7.202187500000001
2019-11-30,7.198645833333334
2019-12-01,7.194895833333334
2019-12-02,7.189687500000002
2019-12-03,7.181979166666668
2019-12-04,NA
2019-12-05,7.165000000000003
2019-12-06,7.156458333333333
2019-12-07,7.155000000000001
2019-12-08,7.148020833333334
2019-12-09,7.145
2019-12-10,7.145
2019-12-11,7.139375000000001
2019-12-12,7.135000000000002
2019-12-13,7.135000000000002
2019-12-14,7.152916666666666
2019-12-15,7.161979166666669
2019-12-16,7.155000000000001
2019-12-17,7.155000000000001
2019-12-18,7.151875
2019-12-19,7.143958333333334
2019-12-20,7.135416666666668
2019-12-21,7.135000000000002
2019-12-22,7.141875000000002
2019-12-23,7.212708333333335
2019-12-24,7.235000000000003
2019-12-25,7.235000000000003
2019-12-26,7.235000000000003
2019-12-27,7.233229166666668
2019-12-28,7.23
2019-12-29,7.231979166666669
2019-12-30,7.235000000000003
2019-12-31,NA
2020-01-01,7.224687500000002
2020-01-02,7.218333333333334
2020-01-03,7.215
2020-01-04,7.222708333333333
2020-01-05,7.227604166666669
2020-01-06,7.222083333333334
2020-01-07,7.215
2020-01-08,7.211041666666667
2020-01-09,7.205000000000002
2020-01-10,7.200416666666669
2020-01-11,7.195416666666667
2020-01-12,7.195
2020-01-13,7.193541666666668
2020-01-14,7.187291666666667
2020-01-15,7.184999999999999
2020-01-16,7.182604166666668
2020-01-17,7.175729166666667
2020-01-18,7.171041666666667
2020-01-19,7.165000000000003
2020-01-20,7.163645833333334
2020-01-21,7.155208333333334
2020-01-22,7.146562499999998
2020-01-23,7.139479166666668
2020-01-24,7.135000000000002
2020-01-25,7.134166666666669
2020-01-26,7.127187500000002
2020-01-27,7.125
2020-01-28,7.120416666666667
2020-01-29,7.114999999999998
2020-01-30,NA
2020-01-31,7.110208333333333
2020-02-01,7.105
2020-02-02,7.102812499999999
2020-02-03,7.095000000000002
2020-02-04,7.093333333333334
2020-02-05,7.085000000000001
2020-02-06,7.085000000000001
2020-02-07,7.094791666666666
2020-02-08,7.0896875
2020-02-09,7.084583333333335
2020-02-10,7.076250000000002
2020-02-11,7.074999999999999
2020-02-12,7.071666666666669
2020-02-13,7.065000000000001
2020-02-14,7.063958333333336
2020-02-15,7.055520833333333
2020-02-16,7.051874999999999
2020-02-17,7.046666666666667
2020-02-18,7.045000000000002
2020-02-19,7.040729166666669
2020-02-20,7.035
2020-02-21,7.033541666666668
2020-02-22,7.024062499999999
2020-02-23,7.016145833333333
2020-02-24,7.014062500000001
2020-02-25,7.009687499999998
2020-02-26,7.016666666666666
2020-02-27,7.026875
2020-02-28,7.02
2020-02-29,7.012916666666666
2020-03-01,7.004999999999999
2020-03-02,6.998333333333335
2020-03-03,6.995000000000001
2020-03-04,6.990000000000002
2020-03-05,6.985000000000003
2020-03-06,6.9840625
2020-03-07,6.974166666666669
2020-03-08,6.9653125
2020-03-09,6.959270833333335
2020-03-10,6.955000000000002
2020-03-11,6.950937500000002
2020-03-12,6.945
2020-03-13,6.9415625
2020-03-14,6.934999999999999
2020-03-15,6.930312499999999
2020-03-16,6.925000000000001
2020-03-17,6.9175
2020-03-18,6.914791666666666
2020-03-19,6.905416666666667
2020-03-20,6.902916666666666
2020-03-21,6.895
2020-03-22,6.889375000000001
2020-03-23,6.885000000000002
2020-03-24,6.877395833333335
2020-03-25,6.873958333333334
2020-03-26,6.864999999999998
2020-03-27,6.860312499999999
2020-03-28,6.854583333333334
2020-03-29,6.845000000000002
2020-03-30,6.840729166666666
2020-03-31,6.835000000000001
2020-04-01,6.8440625
2020-04-02,6.835000000000001
2020-04-03,6.826354166666668
2020-04-04,6.820520833333333
2020-04-05,6.818333333333335
2020-04-06,6.817083333333336
2020-04-07,6.812708333333333
2020-04-08,6.805
2020-04-09,6.8009375
2020-04-10,6.793437500000003
2020-04-11,6.785
2020-04-12,6.775104166666669
2020-04-13,6.774583333333332
2020-04-14,6.800416666666667
2020-04-15,6.849583333333335
2020-04-16,6.875
2020-04-17,6.8675
2020-04-18,6.864999999999998
2020-04-19,6.864062499999999
2020-04-20,6.855520833333333
2020-04-21,6.853125000000002
2020-04-22,6.844166666666666
2020-04-23,6.835000000000001
2020-04-24,6.8325
2020-04-25,6.833750000000002
2020-04-26,6.824999999999999
2020-04-27,6.81625
2020-04-28,6.805208333333333
2020-04-29,6.796666666666667
2020-04-30,6.801041666666666
2020-05-01,6.793958333333336
2020-05-02,6.784895833333334
2020-05-03,6.775104166666669
2020-05-04,6.769270833333334
2020-05-05,6.763125000000002
2020-05-06,6.754791666666666
2020-05-07,6.743750000000002
2020-05-08,6.733645833333334
2020-05-09,6.724479166666669
2020-05-10,6.717812500000001
2020-05-11,6.715
2020-05-12,6.7071875
2020-05-13,6.698333333333334
2020-05-14,6.692083333333333
2020-05-15,6.684270833333333
2020-05-16,6.675000000000001
2020-05-17,6.672708333333333
2020-05-18,6.665000000000003
2020-05-19,6.657083333333333
2020-05-20,6.650833333333335
2020-05-21,6.643125000000001
2020-05-22,6.634895833333335
2020-05-23,6.625729166666666
2020-05-24,6.62125
2020-05-25,6.616979166666667
2020-05-26,6.625
2020-05-27,6.620208333333334
2020-05-28,6.621145833333333
2020-05-29,6.6290625
2020-05-30,6.674166666666668
2020-05-31,6.674479166666668
2020-06-01,6.674583333333334
2020-06-02,6.665520833333336
2020-06-03,6.656145833333333
2020-06-04,6.680416666666666
2020-06-05,6.715
2020-06-06,6.716354166666665
2020-06-07,6.780416666666667
2020-06-08,6.805
2020-06-09,6.805
2020-06-10,6.806354166666665
2020-06-11,6.815104166666668
2020-06-12,6.814895833333335
2020-06-13,6.822708333333335
2020-06-14,6.8240625
2020-06-15,6.815208333333334
2020-06-16,6.807916666666667
2020-06-17,6.802812500000002
2020-06-18,6.805
2020-06-19,6.799583333333334
2020-06-20,6.797916666666669
2020-06-21,6.794479166666669
2020-06-22,6.786249999999999
2020-06-23,6.787708333333335
2020-06-24,6.808020833333334
2020-06-25,6.803541666666668
2020-06-26,6.791354166666668
2020-06-27,6.780520833333334
2020-06-28,6.785
2020-06-29,6.778541666666669
2020-06-30,6.773958333333333
2020-07-01,6.765625
2020-07-02,6.762291666666666
2020-07-03,6.762083333333333
2020-07-04,NA
2020-07-05,NA
2020-07-06,NA
2020-07-07,NA
2020-07-08,NA
2020-07-09,NA
2020-07-10,NA
2020-07-11,NA
2020-07-12,NA
2020-07-13,NA
2020-07-14,NA
2020-07-15,NA
2020-07-16,NA
2020-07-17,NA
2020-07-18,NA
2020-07-19,NA
2020-07-20,NA
2020-07-21,NA
2020-07-22,NA
2020-07-23,NA
2020-07-24,NA
2020-07-25,NA
2020-07-26,NA
2020-07-27,NA
2020-07-28,NA
2020-07-29,NA
2020-07-30,NA
2020-07-31,NA
2020-08-01,NA
2020-08-02,NA
2020-08-03,NA
2020-08-04,NA
2020-08-05,NA
2020-08-06,NA
2020-08-07,NA
2020-08-08,NA
2020-08-09,NA
2020-08-10,NA
2020-08-11,NA
2020-08-12,NA
2020-08-13,NA
2020-08-14,NA
2020-08-15,NA
2020-08-16,NA
2020-08-17,NA
2020-08-18,NA
2020-08-19,NA
2020-08-20,NA
2020-08-21,NA
2020-08-22,NA
2020-08-23,NA
2020-08-24,NA
2020-08-25,NA
2020-08-26,NA
2020-08-27,NA
2020-08-28,NA
2020-08-29,NA
2020-08-30,NA
2020-08-31,NA
2020-09-01,NA
2020-09-02,NA
2020-09-03,NA
2020-09-04,NA
2020-09-05,NA
2020-09-06,NA
2020-09-07,NA
2020-09-08,NA
2020-09-09,NA
2020-09-10,NA
2020-09-11,NA
2020-09-12,NA
2020-09-13,NA
2020-09-14,NA
2020-09-15,NA
2020-09-16,NA
2020-09-17,NA
2020-09-18,NA
2020-09-19,NA
2020-09-20,NA
2020-09-21,NA
2020-09-22,NA
2020-09-23,NA
2020-09-24,NA
2020-09-25,6.585000000000001
2020-09-26,6.582708333333333
2020-09-27,6.575625000000002
2020-09-28,6.585000000000001
2020-09-29,6.583750000000002
2020-09-30,6.577708333333334
2020-10-01,6.569687500000001
2020-10-02,6.564479166666668
2020-10-03,6.555208333333333
2020-10-04,6.556458333333332
2020-10-05,6.565000000000001
2020-10-06,6.557083333333335
2020-10-07,6.555
2020-10-08,6.560833333333335
2020-10-09,6.592812500000001
2020-10-10,6.58625
2020-10-11,6.605
2020-10-12,6.604583333333334
2020-10-13,6.595416666666669
2020-10-14,6.595000000000002
2020-10-15,6.587291666666669
2020-10-16,6.585000000000001
2020-10-17,6.576979166666668
2020-10-18,6.574999999999999
2020-10-19,6.565000000000001
2020-10-20,6.565000000000001
2020-10-21,6.565000000000001
2020-10-22,6.567500000000003
2020-10-23,6.578958333333333
2020-10-24,6.595000000000002
2020-10-25,6.594687499999999
2020-10-26,6.585104166666667
2020-10-27,6.585000000000001
2020-10-28,6.576770833333335
2020-10-29,6.574999999999999
2020-10-30,6.571562500000002
2020-10-31,6.564270833333335
2020-11-01,6.559999999999999
